cliente_id,idade,genero,regiao,perfil_risco,renda_mensal,produto_id,nome_produto,tipo_produto,taxa_administracao,risco_produto,data_investimento,valor_investido,rentabilidade_percentual,status_investimento,valor_final
5023,46,F,Nordeste,Agressivo,8882.93,134,FII Alpha,FII,1.6,Baixo,2024-03-14,25437.21,-24.49,Ativo,19207.64
5024,20,Masculino,Centro-Oeste,Conservador,4448.12,177,Renda Fixa Gama,FII,0.27,Médio,2024-02-01,40426.0,59.63,Ativo,64532.02
5025,61,F,Sudeste,Moderado,7987.89,175,Cripto Delta,Renda Fixa,1.57,Baixo,2022-05-10,43638.17,38.6,Ativo,60482.5
5026,30,F,Sudeste,Moderado,3216.53,157,Cripto Delta,Renda Fixa,1.87,Médio,2025-02-22,34336.26,-15.46,Resgatado,29027.87
5027,62,Outro,Sudeste,Agressivo,5308.5,196,FII Alpha,Ações,0.54,Baixo,2022-10-11,4797.64,42.51,Ativo,6837.12
5028,27,Masculino,Nordeste,Agressivo,7852.16,106,FII Alpha,Cripto,0.69,Médio,2022-07-07,49571.53,-23.17,Ativo,38085.81
5029,53,M,Norte,Moderado,3885.69,108,Cripto Delta,Ações,0.72,Baixo,2023-03-14,37481.65,-10.81,Ativo,33429.88
5030,26,Feminino,Nordeste,Conservador,8556.82,168,FII Alpha,FII,2.36,Baixo,2024-05-21,21609.63,-23.58,Resgatado,16514.08
5031,71,M,Sudeste,Moderado,5099.29,103,Renda Fixa Gama,FII,1.08,Médio,2022-02-13,40776.94,34.28,Ativo,54755.28
5032,73,F,Sudeste,Agressivo,6300.23,131,Ação Beta,Ações,1.37,Baixo,2024-10-25,29634.36,1.65,Ativo,30123.33
5033,72,Masculino,Centro-Oeste,Moderado,3493.34,104,Renda Fixa Gama,Ações,1.84,Baixo,2024-05-18,30337.74,1.73,Resgatado,30862.58
5034,44,Masculino,Nordeste,Agressivo,4074.1,155,Renda Fixa Gama,Ações,0.99,Alto,2023-01-11,48579.46,41.11,Ativo,68550.48
5035,51,Masculino,Nordeste,Moderado,3889.64,155,FII Alpha,FII,0.35,Alto,2022-06-24,40155.84,-17.9,Resgatado,32967.94
5036,68,Outro,Sul,Agressivo,4477.57,143,Ação Beta,FII,1.67,Alto,2025-03-28,13476.46,39.65,Resgatado,18819.88
5037,18,M,Norte,Agressivo,9865.51,171,Cripto Delta,Ações,1.7,Alto,2025-06-21,9170.32,46.77,Resgatado,13459.28
5038,49,Outro,Sul,Conservador,8801.97,112,FII Alpha,Renda Fixa,0.73,Baixo,2022-01-29,9029.28,64.32,Ativo,14836.91
5039,42,Feminino,Sul,Agressivo,7129.5,103,Renda Fixa Gama,Cripto,0.18,Médio,2023-01-22,22997.94,43.86,Resgatado,33084.84
5040,46,F,Norte,Moderado,4353.45,151,Ação Beta,Cripto,1.7,Médio,2025-03-23,19733.91,41.88,Ativo,27998.47
5041,24,Outro,Centro-Oeste,Agressivo,3894.8,174,FII Alpha,Ações,1.79,Alto,2023-08-30,22911.71,42.22,Ativo,32585.03
5042,66,Outro,Centro-Oeste,moderado,3575.96,114,Renda Fixa Gama,Renda Fixa,0.16,Médio,2022-01-02,3603.53,-25.47,Resgatado,2685.71
5043,20,F,Norte,Moderado,5240.42,181,Renda Fixa Gama,Cripto,1.76,Médio,2022-12-01,10502.81,18.59,Ativo,12455.28
5044,37,Masculino,Norte,Conservador,6700.32,183,Cripto Delta,Renda Fixa,2.35,Baixo,2023-04-06,39976.3,30.63,Resgatado,52221.04
5045,37,F,Nordeste,Moderado,7535.68,100,Cripto Delta,Cripto,0.53,Baixo,2022-02-25,38001.26,43.16,Ativo,54402.6
5046,70,M,Nordeste,Conservador,6036.02,164,Ação Beta,Cripto,1.35,Médio,2024-01-18,19968.93,2.03,Ativo,20374.3
5047,47,F,Nordeste,moderado,7413.62,110,Renda Fixa Gama,FII,1.77,Baixo,2023-02-02,19827.95,44.57,Ativo,28665.27
5048,52,Masculino,Nordeste,Conservador,8339.88,192,Renda Fixa Gama,Renda Fixa,0.65,Alto,2025-09-17,44249.25,13.54,Ativo,50240.6
5049,52,F,Sudeste,Agressivo,5070.61,160,Cripto Delta,Cripto,1.9,Alto,2023-08-20,9502.89,48.69,Ativo,14129.85
5050,66,Outro,Sudeste,moderado,8745.95,192,Renda Fixa Gama,Renda Fixa,2.18,Médio,2024-06-10,18182.12,-9.65,Ativo,16427.55
5051,56,Feminino,Centro-Oeste,moderado,3540.67,187,Cripto Delta,Ações,2.05,Médio,2023-01-09,38292.06,3.52,Resgatado,39639.94
5052,44,Outro,Sudeste,Conservador,7465.95,183,Renda Fixa Gama,Ações,0.72,Alto,2024-10-18,28942.04,74.46,Resgatado,50492.28
5053,43,Feminino,Sudeste,Moderado,6079.91,193,Cripto Delta,Renda Fixa,2.03,Médio,2024-12-04,3483.09,53.37,Resgatado,5342.02
5054,31,F,Nordeste,Conservador,6438.25,162,Cripto Delta,Cripto,1.09,Médio,2024-03-25,1085.28,68.85,Ativo,1832.5
5055,34,M,Nordeste,Conservador,5080.5,137,Ação Beta,Ações,0.74,Baixo,2022-05-04,1447.15,-7.98,Ativo,1331.67
5056,35,F,Norte,moderado,9118.3,168,Renda Fixa Gama,Ações,0.5,Baixo,2023-10-20,32971.13,73.72,Resgatado,57277.45
5057,62,Masculino,Nordeste,Agressivo,4489.41,144,Renda Fixa Gama,Cripto,2.28,Alto,2022-08-18,31313.23,51.86,Ativo,47552.27
5058,69,F,Norte,Moderado,9468.65,173,Cripto Delta,Ações,1.12,Alto,2025-09-20,2703.32,34.96,Resgatado,3648.4
5059,46,Feminino,Norte,Conservador,9485.08,169,Renda Fixa Gama,Ações,2.18,Alto,2023-07-27,7032.16,-28.6,Resgatado,5020.96
5060,37,Outro,Sudeste,Agressivo,7127.78,167,Cripto Delta,Cripto,0.48,Alto,2022-05-01,36266.65,-24.29,Resgatado,27457.48
5061,70,M,Nordeste,Agressivo,5217.91,103,Ação Beta,Renda Fixa,1.94,Alto,2025-07-03,15824.7,54.97,Resgatado,24523.54
5062,44,F,Sudeste,Moderado,3905.57,170,Ação Beta,Renda Fixa,0.36,Baixo,2023-06-01,49588.43,43.59,Resgatado,71204.03
5063,35,F,Nordeste,Agressivo,1014.07,147,Cripto Delta,Cripto,0.14,Médio,2022-11-10,15967.99,-6.5,Ativo,14930.07
5064,21,Outro,Sudeste,Conservador,7349.7,196,FII Alpha,Cripto,2.49,Alto,2025-09-22,17116.51,18.54,Resgatado,20289.91
5065,18,M,Sudeste,moderado,3221.26,108,Ação Beta,Renda Fixa,0.28,Alto,2022-03-18,21263.83,42.16,Ativo,30228.66
5066,67,F,Sudeste,Agressivo,3571.29,189,Renda Fixa Gama,Cripto,1.21,Baixo,2024-04-07,41468.99,-28.32,Resgatado,29724.97
5067,18,F,Centro-Oeste,moderado,7377.52,146,Cripto Delta,Renda Fixa,2.21,Baixo,2022-04-10,28085.92,44.49,Resgatado,40581.35
5068,43,Feminino,Sudeste,Moderado,4925.29,184,Cripto Delta,Renda Fixa,2.07,Baixo,2022-10-23,42933.66,14.17,Resgatado,49017.36
5069,62,Feminino,Sul,Moderado,6544.0,159,Ação Beta,FII,1.23,Baixo,2025-07-05,21646.76,-19.56,Ativo,17412.65
5070,37,Masculino,Sul,Agressivo,7151.46,151,Cripto Delta,Ações,1.57,Médio,2024-09-11,30609.9,-12.01,Resgatado,26933.65
5071,69,Outro,Sul,moderado,10011.75,185,Ação Beta,Cripto,1.61,Médio,2025-12-31,728.66,16.93,Resgatado,852.02
5072,40,M,Norte,Conservador,6496.43,132,Cripto Delta,FII,0.36,Baixo,2023-12-08,28989.62,38.9,Ativo,40266.58
5073,27,F,Sudeste,moderado,4625.96,157,Ação Beta,Renda Fixa,0.78,Baixo,2023-06-07,4485.87,7.88,Ativo,4839.36
5074,28,F,Sul,Agressivo,5812.3,196,Renda Fixa Gama,Cripto,0.82,Alto,2024-02-17,10054.18,-17.89,Ativo,8255.49
5075,58,Masculino,Norte,moderado,4555.33,147,FII Alpha,Ações,1.01,Médio,2025-02-16,49878.15,60.9,Ativo,80253.94
5076,58,F,Sul,moderado,10699.39,104,FII Alpha,Renda Fixa,0.76,Alto,2023-01-30,32040.4,25.03,Resgatado,40060.11
5077,22,Outro,Nordeste,Moderado,6930.58,184,FII Alpha,FII,0.7,Baixo,2025-06-26,43528.14,1.12,Resgatado,44015.66
5078,18,Masculino,Centro-Oeste,Agressivo,7461.67,126,FII Alpha,Renda Fixa,0.95,Alto,2024-10-27,3337.6,45.16,Resgatado,4844.86
5079,34,Outro,Sudeste,moderado,9381.25,140,Ação Beta,Cripto,1.01,Baixo,2025-12-07,19535.78,6.99,Ativo,20901.33
5080,39,Masculino,Centro-Oeste,Agressivo,3880.88,100,Cripto Delta,Ações,1.27,Médio,2024-08-18,43190.83,9.79,Ativo,47419.21
5081,51,F,Centro-Oeste,Conservador,2433.78,150,FII Alpha,Renda Fixa,0.52,Alto,2025-12-30,20833.83,0.54,Ativo,20946.33
5082,73,Masculino,Nordeste,Agressivo,5943.15,115,Cripto Delta,Cripto,1.99,Alto,2023-10-17,13054.69,9.7,Ativo,14320.99
5083,62,Feminino,Nordeste,Conservador,2440.8,198,Ação Beta,Cripto,2.17,Alto,2023-07-21,24308.85,-1.14,Ativo,24031.73
5084,58,M,Nordeste,Agressivo,4972.24,199,Ação Beta,Renda Fixa,0.7,Médio,2024-11-09,23811.5,78.06,Ativo,42398.76
5085,46,F,Norte,Agressivo,552.72,131,FII Alpha,Ações,0.4,Médio,2022-01-03,49538.95,-1.67,Resgatado,48711.65
5086,21,M,Sul,moderado,2620.79,192,Renda Fixa Gama,Cripto,1.83,Alto,2023-02-17,18047.97,41.18,Ativo,25480.12
5087,22,F,Sudeste,moderado,9057.33,146,FII Alpha,FII,2.32,Alto,2022-01-20,47888.68,-8.86,Resgatado,43645.74
5088,28,M,Nordeste,Conservador,7011.59,122,Cripto Delta,FII,0.18,Alto,2023-03-21,45645.62,31.25,Ativo,59909.88
5089,73,Feminino,Sudeste,Conservador,10494.13,114,FII Alpha,Ações,0.13,Baixo,2022-08-15,22750.8,25.98,Resgatado,28661.46
5090,68,M,Sudeste,Moderado,5922.15,125,Ação Beta,Ações,0.54,Baixo,2025-10-01,47276.57,30.91,Ativo,61889.76
5091,38,Masculino,Sudeste,moderado,5826.17,136,Ação Beta,FII,1.74,Baixo,2023-11-08,36579.5,9.21,Ativo,39948.47
5092,52,M,Nordeste,Conservador,6538.69,188,Cripto Delta,Ações,2.42,Médio,2025-09-25,44308.05,65.79,Ativo,110187.48000000001
5093,29,F,Nordeste,moderado,14971.7,154,Cripto Delta,FII,1.9,Alto,2024-12-10,44642.67,2.77,Ativo,45879.27
5094,43,Outro,Sul,Agressivo,8631.51,101,Cripto Delta,Renda Fixa,1.48,Baixo,2023-01-08,4730.31,65.85,Resgatado,7845.22
5095,68,M,Nordeste,Moderado,3898.49,175,FII Alpha,FII,1.78,Alto,2023-11-13,44892.83,14.7,Ativo,51492.08
5096,36,M,Nordeste,moderado,7018.36,118,FII Alpha,Ações,0.65,Médio,2024-08-26,24734.24,41.75,Resgatado,35060.79
5097,62,M,Sudeste,moderado,6381.41,131,Renda Fixa Gama,Renda Fixa,1.75,Baixo,2022-12-19,32033.26,-28.89,Ativo,22778.85
5098,24,F,Sul,moderado,7802.26,186,Cripto Delta,Ações,0.87,Alto,2024-11-19,15375.62,18.51,Ativo,18221.65
5099,64,M,Centro-Oeste,moderado,10683.05,168,Renda Fixa Gama,FII,0.63,Médio,2023-04-23,32453.2,41.46,Ativo,45908.3
5100,72,F,Nordeste,Conservador,7469.44,154,Renda Fixa Gama,Renda Fixa,0.67,Médio,2022-09-01,1840.38,2.74,Ativo,2836.215
5101,24,F,Nordeste,Conservador,5073.1,188,Ação Beta,Cripto,1.7,Baixo,2023-12-28,18873.42,5.36,Ativo,19885.04
5102,43,Outro,Centro-Oeste,Moderado,10660.87,198,Renda Fixa Gama,FII,1.94,Médio,2023-02-12,31615.15,13.67,Resgatado,35936.94
5103,57,Masculino,Sudeste,Agressivo,2735.32,155,Ação Beta,Renda Fixa,1.5,Médio,2025-12-09,10245.22,-0.4,Ativo,10204.24
5104,22,F,Sul,Agressivo,5322.1,128,Cripto Delta,Cripto,0.25,Baixo,2024-11-12,33794.77,36.34,Ativo,46075.79
5105,38,Feminino,Sudeste,Moderado,8253.65,183,Ação Beta,Ações,0.19,Alto,2022-02-22,41529.65,-24.59,Resgatado,31317.51
5106,31,M,Norte,Agressivo,4023.74,135,Cripto Delta,FII,0.62,Médio,2024-12-01,2348.2,61.43,Ativo,3790.7
5107,21,Feminino,Nordeste,Conservador,5870.56,170,FII Alpha,Renda Fixa,0.79,Alto,2024-05-30,30395.51,75.6,Ativo,53374.52
5108,40,M,Norte,moderado,4246.69,185,Renda Fixa Gama,Cripto,1.07,Alto,2025-03-31,29241.03,-11.78,Ativo,25796.44
5109,59,Outro,Nordeste,Agressivo,5904.15,181,Cripto Delta,Renda Fixa,0.28,Alto,2024-05-02,39213.16,-5.24,Resgatado,37158.39
5110,37,F,Norte,moderado,4251.0,152,FII Alpha,Renda Fixa,1.84,Baixo,2025-03-23,35026.73,74.37,Ativo,61076.11
5111,32,Masculino,Centro-Oeste,moderado,6197.61,184,FII Alpha,FII,1.81,Médio,2025-09-12,23003.69,-11.94,Resgatado,20257.05
5112,67,F,Nordeste,Conservador,5175.94,185,Cripto Delta,Ações,0.93,Baixo,2023-02-13,18048.83,-18.3,Resgatado,14745.89
5113,69,M,Nordeste,moderado,9318.1,138,Ação Beta,Cripto,1.45,Alto,2023-01-08,49289.62,57.26,Resgatado,77512.86
5114,62,Masculino,Norte,Agressivo,6963.75,175,Cripto Delta,Ações,0.34,Médio,2023/99/99,25337.99,44.54,Ativo,36623.53
5115,46,F,Sul,Conservador,7845.32,110,Renda Fixa Gama,Cripto,1.1,Alto,2024-06-20,20692.49,44.79,Resgatado,29960.66
5116,25,Masculino,Norte,Moderado,6360.78,175,FII Alpha,Renda Fixa,2.16,Alto,2024-03-30,49653.56,-5.07,Resgatado,47136.12
5117,58,M,Nordeste,Conservador,4913.95,189,Ação Beta,Cripto,1.69,Baixo,2023-06-09,9434.85,11.35,Resgatado,10505.71
5118,65,Outro,Nordeste,Agressivo,6837.0,129,Cripto Delta,Cripto,0.35,Baixo,2024-10-19,9713.6,-12.47,Resgatado,8502.31
5119,36,Outro,Sul,Conservador,6506.98,178,Cripto Delta,Ações,2.13,Médio,2024-12-15,48835.39,,Ativo,42867.71
5120,65,F,Sudeste,Agressivo,-53.53,171,FII Alpha,Cripto,1.73,Médio,2025-02-01,33055.67,24.53,Ativo,41164.23
5121,56,Feminino,Sul,Agressivo,6083.88,152,Cripto Delta,FII,1.19,Alto,2022-06-24,26227.08,44.0,Ativo,37767.0
5122,63,M,Sudeste,Conservador,7679.9,181,Renda Fixa Gama,Ações,1.76,Alto,2024-08-18,3854.91,5.28,Resgatado,4058.45
5123,45,F,Nordeste,Agressivo,4209.75,173,Ação Beta,Ações,0.51,Alto,2022-11-18,18115.12,22.29,Ativo,22152.98
5124,63,F,Centro-Oeste,Moderado,8168.8,107,Renda Fixa Gama,FII,1.42,Baixo,2024-12-27,21950.07,8.32,Resgatado,23776.32
5125,74,Outro,Centro-Oeste,Agressivo,6888.98,198,FII Alpha,FII,1.58,Médio,2024-03-08,25814.5,70.63,Ativo,44047.28
5126,44,Masculino,Norte,Moderado,5008.05,119,Ação Beta,Ações,2.33,Baixo,2023-05-07,22110.05,47.38,Resgatado,32585.79
5127,21,M,Sul,Moderado,7354.76,111,FII Alpha,Ações,0.26,Baixo,2022-11-28,22186.39,38.77,Ativo,30788.05
5128,32,Masculino,Sul,Agressivo,5078.52,166,FII Alpha,Ações,1.0,Alto,2025-08-15,49744.35,50.34,Resgatado,74785.66
5129,52,M,Centro-Oeste,moderado,6692.0,183,Renda Fixa Gama,Renda Fixa,2.35,Alto,2024-05-29,48712.55,-0.52,Ativo,48459.24
5130,54,Feminino,Sudeste,Moderado,5350.2,149,Ação Beta,Cripto,0.62,Alto,2024-05-15,4766.8,72.28,Resgatado,8212.24
5131,18,Outro,Sul,Moderado,7372.51,111,FII Alpha,FII,2.05,Baixo,2024-02-10,8846.83,-8.06,Ativo,8133.78
5132,20,Feminino,Sudeste,Conservador,9367.06,153,Renda Fixa Gama,Renda Fixa,0.1,Alto,2024-12-02,47109.69,-14.81,Ativo,40132.74
5133,64,F,Sudeste,Moderado,4909.7,187,Renda Fixa Gama,Renda Fixa,0.16,Baixo,2024-04-20,16290.44,69.66,Resgatado,27638.36
5134,41,Outro,Sudeste,Moderado,8255.57,179,Ação Beta,Renda Fixa,0.89,Baixo,2022-07-18,30771.23,-1.41,Ativo,30337.36
5135,44,F,Sudeste,Moderado,5252.59,153,Cripto Delta,Cripto,1.94,Baixo,2025-01-20,39994.26,63.32,Ativo,65318.63
5136,57,Feminino,Norte,Moderado,5272.19,173,Cripto Delta,Renda Fixa,0.35,Médio,2023-05-05,23808.26,2.74,Ativo,24460.61
5137,53,M,Norte,moderado,5011.84,118,FII Alpha,Ações,1.02,Baixo,2023-06-28,1322.63,2.39,Resgatado,1354.24
5138,51,F,Centro-Oeste,Moderado,1779.98,113,Cripto Delta,FII,0.42,Alto,2022-02-05,41489.75,75.36,Resgatado,72756.43
5139,46,Masculino,Norte,Agressivo,7250.89,151,Ação Beta,Cripto,0.64,Alto,2025-07-29,37933.88,76.18,Ativo,66831.91
5140,41,M,Sul,moderado,6710.12,177,Cripto Delta,Cripto,1.31,Médio,2025-05-13,2550.88,75.8,Resgatado,4484.45
5141,41,M,Norte,Moderado,6407.38,121,Ação Beta,Ações,0.87,Alto,2024-05-05,44919.89,-14.91,Ativo,38222.33
5142,59,Feminino,Sul,Agressivo,9886.3,103,FII Alpha,FII,0.61,Alto,2023/99/99,42922.16,32.89,Ativo,57039.26
5143,21,Feminino,Sul,Agressivo,10161.55,158,Cripto Delta,Renda Fixa,1.04,Alto,2024-03-03,14114.76,-25.99,Resgatado,10446.33
5144,20,Outro,Sudeste,moderado,9269.87,133,Ação Beta,Cripto,1.78,Médio,2024-04-26,4466.91,45.51,Resgatado,6499.8
5145,51,Outro,Centro-Oeste,moderado,5411.68,163,Ação Beta,FII,0.39,Baixo,2022-06-22,20457.1,43.82,Resgatado,29421.4
5146,74,Masculino,Sudeste,Agressivo,5284.87,117,Ação Beta,Cripto,1.25,Médio,2023-09-06,43807.68,79.16,Resgatado,78485.84
5147,66,M,Sudeste,moderado,3454.61,197,Renda Fixa Gama,FII,0.76,Médio,2022-10-17,24379.43,66.56,Resgatado,40606.38
5148,40,Masculino,Norte,moderado,6154.59,181,FII Alpha,FII,1.01,Alto,2025-12-12,14438.04,-6.0,Ativo,13571.76
5149,70,Masculino,Norte,Conservador,6020.63,130,Ação Beta,FII,2.07,Alto,2022-10-15,11972.4,18.82,Resgatado,14225.61
5150,73,Feminino,Sul,moderado,7346.11,183,Renda Fixa Gama,Ações,2.33,Médio,2025-01-30,18074.23,-1.7,Resgatado,17766.97
5151,69,Masculino,Norte,Conservador,3327.88,199,Renda Fixa Gama,Cripto,0.68,Baixo,2023-10-27,49700.49,-24.75,Resgatado,37399.62
5152,40,Masculino,Norte,moderado,5064.35,141,Ação Beta,Renda Fixa,1.61,Médio,2023-03-27,43982.0,12.07,Ativo,49290.63
5153,62,F,Nordeste,moderado,1762.64,173,FII Alpha,Ações,1.72,Baixo,2022-05-01,27578.6,-18.15,Resgatado,22573.08
5154,22,Outro,Sul,Agressivo,4209.9,102,Cripto Delta,Renda Fixa,2.12,Alto,2024-12-16,40516.5,54.14,Resgatado,62452.13
5155,48,Outro,Sul,Conservador,8231.59,184,Renda Fixa Gama,Ações,2.26,Médio,2022-04-17,16155.44,12.84,Ativo,18229.8
5156,70,M,Nordeste,moderado,3246.44,199,Ação Beta,Ações,1.22,Baixo,2022-08-27,30952.94,-26.56,Ativo,22731.84
5157,58,Outro,Sul,Moderado,10359.95,154,FII Alpha,Ações,2.46,Médio,2025-12-07,43701.17,-0.22,Resgatado,43605.03
5158,74,M,Centro-Oeste,moderado,8522.26,109,FII Alpha,FII,2.43,Médio,2022-01-21,18700.47,6.6,Ativo,19934.7
5159,74,F,Centro-Oeste,Agressivo,7253.1,170,Ação Beta,Cripto,1.32,Alto,2024-05-02,40119.63,19.85,Ativo,48083.38
5160,71,Outro,Nordeste,Agressivo,9333.84,121,Renda Fixa Gama,FII,1.4,Baixo,2024-08-24,30908.98,44.93,Resgatado,44796.38
5161,23,F,Norte,Agressivo,5697.42,122,Cripto Delta,FII,1.7,Baixo,2024-07-31,30960.25,56.67,Resgatado,48505.42
5162,54,Outro,Centro-Oeste,Conservador,4156.19,175,FII Alpha,FII,1.0,Baixo,2025-12-10,2534.27,78.44,Ativo,6783.224999999999
5163,74,Outro,Nordeste,Conservador,5760.14,112,Cripto Delta,Ações,1.69,Baixo,2025-08-14,45013.4,63.96,Ativo,73803.97
5164,27,F,Centro-Oeste,Conservador,1702.89,139,FII Alpha,Ações,1.33,Baixo,2022-01-11,38919.14,20.34,Ativo,46835.29
5165,57,Masculino,Sudeste,Moderado,8976.85,112,FII Alpha,Renda Fixa,0.19,Alto,2024-10-11,2305.35,-18.4,Resgatado,1881.17
5166,24,Masculino,Nordeste,Conservador,5127.78,196,FII Alpha,Cripto,2.15,Médio,2022-12-20,30731.94,43.04,Ativo,43958.97
5167,56,Masculino,Sul,Agressivo,4111.98,194,Renda Fixa Gama,FII,2.36,Alto,2022-03-27,37422.14,16.46,Resgatado,43581.82
5168,55,Masculino,Centro-Oeste,Conservador,4401.14,150,Renda Fixa Gama,FII,0.16,Médio,2023-10-18,39858.55,14.62,Resgatado,45685.87
5169,38,Outro,Sul,Conservador,6041.44,163,Ação Beta,FII,1.99,Baixo,2025-06-02,4883.12,7.15,Ativo,5232.26
5170,37,Feminino,Nordeste,moderado,6299.06,191,Cripto Delta,Cripto,1.03,Alto,2025-05-02,32177.07,-11.43,Resgatado,28499.23
5171,20,F,Centro-Oeste,Conservador,5634.74,182,Cripto Delta,Cripto,1.51,Médio,2025-01-31,12032.31,-20.23,Ativo,9598.17
5172,68,Feminino,Sul,moderado,5623.63,184,Ação Beta,Cripto,1.3,Médio,2024-05-25,22846.17,60.08,Resgatado,36572.15
5173,39,Feminino,Norte,Conservador,7374.4,195,Renda Fixa Gama,FII,1.42,Médio,2024-10-06,26559.51,-9.65,Resgatado,23996.52
5174,64,M,Norte,moderado,3253.31,189,Cripto Delta,Cripto,1.29,Baixo,2023-11-05,1853.54,46.98,Resgatado,2724.33
5175,21,Masculino,Sudeste,Agressivo,6562.98,112,Ação Beta,FII,2.15,Alto,2022-10-29,15327.22,49.94,Resgatado,22981.63
5176,45,Outro,Nordeste,Conservador,5205.34,128,FII Alpha,FII,1.74,Médio,2024-12-07,39973.4,3.81,Resgatado,41496.39
5177,29,Masculino,Sul,Agressivo,1005.03,170,Cripto Delta,Cripto,1.09,Baixo,2024-01-16,42196.3,31.19,Ativo,55357.33
5178,55,Masculino,Sudeste,Conservador,3291.74,146,Renda Fixa Gama,Ações,1.75,Alto,2025-08-09,16835.52,48.25,Resgatado,24958.66
5179,68,Feminino,Nordeste,Moderado,4020.05,125,Cripto Delta,FII,2.42,Médio,2024-11-11,22368.97,-15.21,Ativo,18966.65
5180,53,M,Norte,Moderado,10175.98,169,FII Alpha,FII,0.29,Baixo,2023-10-09,41644.15,-11.37,Resgatado,36909.21
5181,64,Masculino,Sul,Agressivo,7131.26,195,Renda Fixa Gama,Ações,1.03,Médio,2022-06-24,10439.02,48.93,Resgatado,15546.83
5182,58,F,Centro-Oeste,Agressivo,6677.47,199,Renda Fixa Gama,Cripto,2.19,Baixo,2025-09-18,36683.28,0.79,Resgatado,36973.08
5183,22,F,Norte,Moderado,4782.57,122,Ação Beta,Renda Fixa,1.87,Alto,2022-01-17,20662.4,-18.21,Resgatado,16899.78
5184,30,Masculino,Centro-Oeste,Moderado,4719.13,174,Renda Fixa Gama,Ações,2.34,Médio,2023-01-31,49361.64,27.23,Resgatado,62802.81
5185,40,Feminino,Centro-Oeste,moderado,3042.8,155,Ação Beta,Cripto,0.2,Baixo,2023-12-11,30288.18,58.7,Resgatado,48067.34
5186,67,Feminino,Sul,Conservador,5183.98,184,Renda Fixa Gama,FII,2.17,Baixo,2025-01-04,7829.63,3.68,Resgatado,8117.76
5187,47,Outro,Sul,Moderado,9439.02,118,FII Alpha,Ações,2.0,Baixo,2022-07-22,9007.3,-1.34,Ativo,8886.6
5188,54,M,Centro-Oeste,Agressivo,2704.71,197,FII Alpha,FII,2.06,Alto,2022-08-21,1851.67,-7.15,Resgatado,1719.28
5189,42,Feminino,Sudeste,Agressivo,4533.93,149,FII Alpha,Ações,1.53,Baixo,2024-02-26,35883.97,,Resgatado,43936.33
5190,65,Outro,Centro-Oeste,Moderado,8315.47,134,FII Alpha,Renda Fixa,0.22,Médio,2024-10-16,22444.97,33.0,Resgatado,29851.81
5191,44,F,Centro-Oeste,Agressivo,8308.69,148,FII Alpha,FII,1.39,Alto,2023-11-02,1042.96,-15.2,Resgatado,884.43
5192,68,F,Sul,Conservador,4198.65,194,Cripto Delta,Cripto,1.08,Médio,2025-02-12,5520.32,58.16,Resgatado,8730.94
5193,31,F,Nordeste,moderado,8909.05,145,FII Alpha,Ações,1.36,Baixo,2024-02-09,14826.3,28.31,Resgatado,19023.63
5194,74,Masculino,Norte,Conservador,4913.26,192,Renda Fixa Gama,Ações,1.88,Baixo,2022-04-06,21493.81,31.9,Resgatado,28350.34
5195,65,M,Sul,moderado,3126.85,169,Ação Beta,Ações,1.53,Médio,2023-10-02,46953.1,-17.07,Ativo,38938.21
5196,64,Outro,Sudeste,moderado,9745.78,199,Cripto Delta,FII,0.8,Médio,2022-10-01,27293.97,38.56,Resgatado,37818.52
5197,71,M,Norte,Moderado,6229.9,152,Renda Fixa Gama,Cripto,1.54,Alto,2024-04-02,44764.66,44.62,Ativo,64738.65
5198,53,Masculino,Sul,Agressivo,5580.35,130,FII Alpha,Ações,0.3,Baixo,2025-10-31,12901.24,14.42,Resgatado,14761.6
5199,56,Outro,Sul,moderado,6437.07,195,FII Alpha,FII,0.11,Alto,2025-09-19,16945.51,35.91,Resgatado,23030.64
5200,33,Outro,Nordeste,Moderado,3575.19,183,Renda Fixa Gama,FII,1.06,Baixo,2023-08-13,44099.59,-4.32,Ativo,42194.49
5201,73,Feminino,Sudeste,Agressivo,4595.24,121,Cripto Delta,Renda Fixa,1.92,Médio,2022-12-15,24822.41,40.32,Resgatado,34830.81
5202,39,M,Sudeste,Agressivo,9592.25,166,Ação Beta,Cripto,2.07,Alto,2024-03-12,29712.98,28.63,Resgatado,38219.81
5203,38,M,Sul,moderado,10647.83,107,Ação Beta,Renda Fixa,1.42,Baixo,2022-06-25,28921.81,34.11,Resgatado,38787.04
5204,71,Feminino,Nordeste,Agressivo,3217.07,118,Ação Beta,Ações,2.18,Médio,2022-12-29,32446.1,-2.31,Resgatado,31696.6
5205,38,F,Sul,Conservador,5026.6,130,Ação Beta,FII,0.4,Alto,2022-02-14,29653.15,56.8,Resgatado,46496.14
5206,25,Masculino,Centro-Oeste,Agressivo,6010.97,131,FII Alpha,Ações,2.41,Alto,2025-11-03,34871.12,60.86,Resgatado,56093.68
5207,66,M,Centro-Oeste,Conservador,6501.73,178,Cripto Delta,FII,2.31,Alto,2024-06-24,7790.25,-18.48,Resgatado,6350.61
5208,33,Feminino,Nordeste,Agressivo,3624.04,154,FII Alpha,FII,1.54,Médio,2023-03-06,35676.13,65.44,Ativo,88533.885
